항목ID,항목코드,항목코드명,,,
J_17_10_007#13,12,주변 사람의 추천,,,
J_17_10_007#13,98,기타,,,
J_17_10_007#13,99,없음,,,
J_17_10_008#1,1,지상파채널 TV광고,,,
J_17_10_008#1,2,케이블/종편채널 TV광고,,,
J_17_10_008#1,3,TV VOD 광고,,,
J_17_10_008#1,4,라디오 광고,,,
J_17_10_008#1,5,신문 광고,,,
J_17_10_008#1,6,잡지 광고,,,
J_17_10_008#1,7,인터넷/모바일 광고,,,
J_17_10_008#1,8,옥외/대중교통 광고,,,
J_17_10_008#1,9,매장 내 광고/진열/점원,,,
J_17_10_008#1,10,관련 기사 및 뉴스,,,
J_17_10_008#1,11,인터넷 후기/리뷰,,,
J_17_10_008#1,12,주변 사람의 추천,,,
J_17_10_008#1,98,기타,,,
J_17_10_008#1,99,없음,,,
J_17_10_008#2,1,지상파채널 TV광고,,,
J_17_10_008#2,2,케이블/종편채널 TV광고,,,
J_17_10_008#2,3,TV VOD 광고,,,
J_17_10_008#2,4,라디오 광고,,,
J_17_10_008#2,5,신문 광고,,,
J_17_10_008#2,6,잡지 광고,,,
J_17_10_008#2,7,인터넷/모바일 광고,,,
J_17_10_008#2,8,옥외/대중교통 광고,,,
J_17_10_008#2,9,매장 내 광고/진열/점원,,,
J_17_10_008#2,10,관련 기사 및 뉴스,,,
J_17_10_008#2,11,인터넷 후기/리뷰,,,
J_17_10_008#2,12,주변 사람의 추천,,,
J_17_10_008#2,98,기타,,,
J_17_10_008#2,99,없음,,,
J_17_10_008#3,1,지상파채널 TV광고,,,
J_17_10_008#3,2,케이블/종편채널 TV광고,,,
J_17_10_008#3,3,TV VOD 광고,,,
J_17_10_008#3,4,라디오 광고,,,
J_17_10_008#3,5,신문 광고,,,
J_17_10_008#3,6,잡지 광고,,,
J_17_10_008#3,7,인터넷/모바일 광고,,,
J_17_10_008#3,8,옥외/대중교통 광고,,,
J_17_10_008#3,9,매장 내 광고/진열/점원,,,
J_17_10_008#3,10,관련 기사 및 뉴스,,,
J_17_10_008#3,11,인터넷 후기/리뷰,,,
J_17_10_008#3,12,주변 사람의 추천,,,
J_17_10_008#3,98,기타,,,
J_17_10_008#3,99,없음,,,
J_17_10_008#4,1,지상파채널 TV광고,,,
J_17_10_008#4,2,케이블/종편채널 TV광고,,,
J_17_10_008#4,3,TV VOD 광고,,,
J_17_10_008#4,4,라디오 광고,,,
J_17_10_008#4,5,신문 광고,,,
J_17_10_008#4,6,잡지 광고,,,
J_17_10_008#4,7,인터넷/모바일 광고,,,
J_17_10_008#4,8,옥외/대중교통 광고,,,
J_17_10_008#4,9,매장 내 광고/진열/점원,,,
J_17_10_008#4,10,관련 기사 및 뉴스,,,
J_17_10_008#4,11,인터넷 후기/리뷰,,,
J_17_10_008#4,12,주변 사람의 추천,,,
J_17_10_008#4,98,기타,,,
J_17_10_008#4,99,없음,,,
J_17_10_008#5,1,지상파채널 TV광고,,,
J_17_10_008#5,2,케이블/종편채널 TV광고,,,
J_17_10_008#5,3,TV VOD 광고,,,
J_17_10_008#5,4,라디오 광고,,,
J_17_10_008#5,5,신문 광고,,,
J_17_10_008#5,6,잡지 광고,,,
J_17_10_008#5,7,인터넷/모바일 광고,,,
J_17_10_008#5,8,옥외/대중교통 광고,,,
J_17_10_008#5,9,매장 내 광고/진열/점원,,,
J_17_10_008#5,10,관련 기사 및 뉴스,,,
J_17_10_008#5,11,인터넷 후기/리뷰,,,
J_17_10_008#5,12,주변 사람의 추천,,,
J_17_10_008#5,98,기타,,,
J_17_10_008#5,99,없음,,,
J_17_10_008#6,1,지상파채널 TV광고,,,
J_17_10_008#6,2,케이블/종편채널 TV광고,,,
J_17_10_008#6,3,TV VOD 광고,,,
J_17_10_008#6,4,라디오 광고,,,
J_17_10_008#6,5,신문 광고,,,
J_17_10_008#6,6,잡지 광고,,,
J_17_10_008#6,7,인터넷/모바일 광고,,,
J_17_10_008#6,8,옥외/대중교통 광고,,,
J_17_10_008#6,9,매장 내 광고/진열/점원,,,
J_17_10_008#6,10,관련 기사 및 뉴스,,,
J_17_10_008#6,11,인터넷 후기/리뷰,,,
J_17_10_008#6,12,주변 사람의 추천,,,
J_17_10_008#6,98,기타,,,
J_17_10_008#6,99,없음,,,
J_17_10_008#7,1,지상파채널 TV광고,,,
J_17_10_008#7,2,케이블/종편채널 TV광고,,,
J_17_10_008#7,3,TV VOD 광고,,,
J_17_10_008#7,4,라디오 광고,,,
J_17_10_008#7,5,신문 광고,,,
J_17_10_008#7,6,잡지 광고,,,
J_17_10_008#7,7,인터넷/모바일 광고,,,
J_17_10_008#7,8,옥외/대중교통 광고,,,
J_17_10_008#7,9,매장 내 광고/진열/점원,,,
J_17_10_008#7,10,관련 기사 및 뉴스,,,
J_17_10_008#7,11,인터넷 후기/리뷰,,,
J_17_10_008#7,12,주변 사람의 추천,,,
J_17_10_008#7,98,기타,,,
J_17_10_008#7,99,없음,,,
J_17_10_008#8,1,지상파채널 TV광고,,,
J_17_10_008#8,2,케이블/종편채널 TV광고,,,
J_17_10_008#8,3,TV VOD 광고,,,
J_17_10_008#8,4,라디오 광고,,,
J_17_10_008#8,5,신문 광고,,,
J_17_10_008#8,6,잡지 광고,,,
J_17_10_008#8,7,인터넷/모바일 광고,,,
J_17_10_008#8,8,옥외/대중교통 광고,,,
J_17_10_008#8,9,매장 내 광고/진열/점원,,,
J_17_10_008#8,10,관련 기사 및 뉴스,,,
J_17_10_008#8,11,인터넷 후기/리뷰,,,
J_17_10_008#8,12,주변 사람의 추천,,,
J_17_10_008#8,98,기타,,,
J_17_10_008#8,99,없음,,,
J_17_10_008#9,1,지상파채널 TV광고,,,
J_17_10_008#9,2,케이블/종편채널 TV광고,,,
J_17_10_008#9,3,TV VOD 광고,,,
J_17_10_008#9,4,라디오 광고,,,
J_17_10_008#9,5,신문 광고,,,
J_17_10_008#9,6,잡지 광고,,,
J_17_10_008#9,7,인터넷/모바일 광고,,,
J_17_10_008#9,8,옥외/대중교통 광고,,,
J_17_10_008#9,9,매장 내 광고/진열/점원,,,
J_17_10_008#9,10,관련 기사 및 뉴스,,,
J_17_10_008#9,11,인터넷 후기/리뷰,,,
J_17_10_008#9,12,주변 사람의 추천,,,
J_17_10_008#9,98,기타,,,
J_17_10_008#9,99,없음,,,
J_17_10_008#10,1,지상파채널 TV광고,,,
J_17_10_008#10,2,케이블/종편채널 TV광고,,,
J_17_10_008#10,3,TV VOD 광고,,,
J_17_10_008#10,4,라디오 광고,,,
J_17_10_008#10,5,신문 광고,,,
J_17_10_008#10,6,잡지 광고,,,
J_17_10_008#10,7,인터넷/모바일 광고,,,
J_17_10_008#10,8,옥외/대중교통 광고,,,
J_17_10_008#10,9,매장 내 광고/진열/점원,,,
J_17_10_008#10,10,관련 기사 및 뉴스,,,
J_17_10_008#10,11,인터넷 후기/리뷰,,,
J_17_10_008#10,12,주변 사람의 추천,,,
J_17_10_008#10,98,기타,,,
J_17_10_008#10,99,없음,,,
J_17_10_008#11,1,지상파채널 TV광고,,,
J_17_10_008#11,2,케이블/종편채널 TV광고,,,
J_17_10_008#11,3,TV VOD 광고,,,
J_17_10_008#11,4,라디오 광고,,,
J_17_10_008#11,5,신문 광고,,,
J_17_10_008#11,6,잡지 광고,,,
J_17_10_008#11,7,인터넷/모바일 광고,,,
J_17_10_008#11,8,옥외/대중교통 광고,,,
J_17_10_008#11,9,매장 내 광고/진열/점원,,,
J_17_10_008#11,10,관련 기사 및 뉴스,,,
J_17_10_008#11,11,인터넷 후기/리뷰,,,
J_17_10_008#11,12,주변 사람의 추천,,,
J_17_10_008#11,98,기타,,,
J_17_10_008#11,99,없음,,,
J_17_10_008#12,1,지상파채널 TV광고,,,
J_17_10_008#12,2,케이블/종편채널 TV광고,,,
J_17_10_008#12,3,TV VOD 광고,,,
J_17_10_008#12,4,라디오 광고,,,
J_17_10_008#12,5,신문 광고,,,
J_17_10_008#12,6,잡지 광고,,,
J_17_10_008#12,7,인터넷/모바일 광고,,,
J_17_10_008#12,8,옥외/대중교통 광고,,,
J_17_10_008#12,9,매장 내 광고/진열/점원,,,
J_17_10_008#12,10,관련 기사 및 뉴스,,,
J_17_10_008#12,11,인터넷 후기/리뷰,,,
J_17_10_008#12,12,주변 사람의 추천,,,
J_17_10_008#12,98,기타,,,
J_17_10_008#12,99,없음,,,
J_17_10_008#13,1,지상파채널 TV광고,,,
J_17_10_008#13,2,케이블/종편채널 TV광고,,,
J_17_10_008#13,3,TV VOD 광고,,,
J_17_10_008#13,4,라디오 광고,,,
J_17_10_008#13,5,신문 광고,,,
J_17_10_008#13,6,잡지 광고,,,
J_17_10_008#13,7,인터넷/모바일 광고,,,
J_17_10_008#13,8,옥외/대중교통 광고,,,
J_17_10_008#13,9,매장 내 광고/진열/점원,,,
J_17_10_008#13,10,관련 기사 및 뉴스,,,
J_17_10_008#13,11,인터넷 후기/리뷰,,,
J_17_10_008#13,12,주변 사람의 추천,,,
J_17_10_008#13,98,기타,,,
J_17_10_008#13,99,없음,,,
J_18_02_001,1,예,,,
J_18_02_001,2,아니오,,,
J_18_02_001,9,무응답,,,
J_18_02_003,1,예,,,
J_18_02_003,2,아니오,,,
J_18_02_003,9,무응답,,,
J_18_02_005,1,매일,,,
J_18_02_005,2,1주일에 5-6회,,,
J_18_02_005,3,1주일에 3-4회,,,
J_18_02_005,4,1주일에 1-2회,,,
J_18_02_005,5,2-3주에 1회,,,
J_18_02_005,6,한달에 1회,,,
J_18_02_005,7,2-3달에 1회,,,
J_18_02_005,8,이보다 드물게,,,
J_18_02_005,9,무응답,,,
J_18_02_009,1," 주점(호프, 소주집 등)",,,
J_18_02_009,2, 대중식당,,,
J_18_02_009,3, 바/카페,,,
J_18_02_009,4, 클럽,,,
J_18_02_009,5, 편의점,,,
J_18_02_009,6, 집,,,
J_18_02_009,7, 야구장,,,
J_18_02_009,8, 야외(유원지 등),,,
J_18_02_009,9,기타,,,
J_18_02_013,1, 가격,,,
J_18_02_013,2, 브랜드 이미지,,,
J_18_02_013,3, 광고,,,
J_18_02_013,4, 주위의 평판/입소문,,,
J_18_02_013,5, 사은품/이벤트,,,
J_18_02_013,6, 맛,,,
J_18_02_013,7, 매장,,,
J_18_02_013,8, 원료/성분,,,
J_18_02_013,9, 추가 증정행사,,,
J_18_02_013,10, 원산지/생산국가,,,
J_18_02_013,11, 맥주 종류/타입,,,
J_18_02_013,12, 용량,,,
J_18_02_013,13, 용기/패키지,,,
J_18_02_013,98, 기타,,,
J_18_02_013,99, 없음,,,
J_18_02_014,1, 가격,,,
J_18_02_014,2, 브랜드 이미지,,,
J_18_02_014,3, 광고,,,
J_18_02_014,4, 주위의 평판/입소문,,,
J_18_02_014,5, 사은품/이벤트,,,
J_18_02_014,6, 맛,,,
J_18_02_014,7, 매장,,,
J_18_02_014,8, 원료/성분,,,
J_18_02_014,9, 추가 증정행사,,,
J_18_02_014,10, 원산지/생산국가,,,
J_18_02_014,11, 맥주 종류/타입,,,
J_18_02_014,12, 용량,,,
J_18_02_014,13, 용기/패키지,,,
J_18_02_014,98, 기타,,,
J_18_02_014,99, 없음,,,
J_18_02_015,1,전혀 없음,,,
J_18_02_015,2,없음,,,
J_18_02_015,3,보통,,,
J_18_02_015,4,있음,,,
J_18_02_015,5,매우 있음,,,
J_18_02_016#1,1,지상파채널 TV광고,,,
J_18_02_016#1,2,케이블/종편채널 TV광고,,,
J_18_02_016#1,3,TV VOD 광고,,,
J_18_02_016#1,4,라디오 광고,,,
J_18_02_016#1,5,신문 광고,,,
J_18_02_016#1,6,잡지 광고,,,
J_18_02_016#1,7,인터넷/모바일 광고,,,
J_18_02_016#1,8,옥외/대중교통 광고,,,
J_18_02_016#1,9,매장 내 광고/진열/점원,,,
J_18_02_016#1,10,관련 기사 및 뉴스,,,
J_18_02_016#1,11,인터넷 후기/리뷰,,,
J_18_02_016#1,12,주변 사람의 추천,,,
J_18_02_016#1,98,기타,,,
J_18_02_016#1,99,없음,,,
J_18_02_016#2,1,지상파채널 TV광고,,,
J_18_02_016#2,2,케이블/종편채널 TV광고,,,
J_18_02_016#2,3,TV VOD 광고,,,
J_18_02_016#2,4,라디오 광고,,,
J_18_02_016#2,5,신문 광고,,,
J_18_02_016#2,6,잡지 광고,,,
J_18_02_016#2,7,인터넷/모바일 광고,,,
J_18_02_016#2,8,옥외/대중교통 광고,,,
J_18_02_016#2,9,매장 내 광고/진열/점원,,,
J_18_02_016#2,10,관련 기사 및 뉴스,,,
J_18_02_016#2,11,인터넷 후기/리뷰,,,
J_18_02_016#2,12,주변 사람의 추천,,,
J_18_02_016#2,98,기타,,,
J_18_02_016#2,99,없음,,,
J_18_02_016#3,1,지상파채널 TV광고,,,
J_18_02_016#3,2,케이블/종편채널 TV광고,,,
J_18_02_016#3,3,TV VOD 광고,,,
J_18_02_016#3,4,라디오 광고,,,
J_18_02_016#3,5,신문 광고,,,
J_18_02_016#3,6,잡지 광고,,,
J_18_02_016#3,7,인터넷/모바일 광고,,,
J_18_02_016#3,8,옥외/대중교통 광고,,,
J_18_02_016#3,9,매장 내 광고/진열/점원,,,
J_18_02_016#3,10,관련 기사 및 뉴스,,,
J_18_02_016#3,11,인터넷 후기/리뷰,,,
J_18_02_016#3,12,주변 사람의 추천,,,
J_18_02_016#3,98,기타,,,
J_18_02_016#3,99,없음,,,
J_18_02_016#4,1,지상파채널 TV광고,,,
J_18_02_016#4,2,케이블/종편채널 TV광고,,,
J_18_02_016#4,3,TV VOD 광고,,,
J_18_02_016#4,4,라디오 광고,,,
J_18_02_016#4,5,신문 광고,,,
J_18_02_016#4,6,잡지 광고,,,
J_18_02_016#4,7,인터넷/모바일 광고,,,
J_18_02_016#4,8,옥외/대중교통 광고,,,
J_18_02_016#4,9,매장 내 광고/진열/점원,,,
J_18_02_016#4,10,관련 기사 및 뉴스,,,
J_18_02_016#4,11,인터넷 후기/리뷰,,,
J_18_02_016#4,12,주변 사람의 추천,,,
J_18_02_016#4,98,기타,,,
J_18_02_016#4,99,없음,,,
J_18_02_016#5,1,지상파채널 TV광고,,,
J_18_02_016#5,2,케이블/종편채널 TV광고,,,
J_18_02_016#5,3,TV VOD 광고,,,
J_18_02_016#5,4,라디오 광고,,,
J_18_02_016#5,5,신문 광고,,,
J_18_02_016#5,6,잡지 광고,,,
J_18_02_016#5,7,인터넷/모바일 광고,,,
J_18_02_016#5,8,옥외/대중교통 광고,,,
J_18_02_016#5,9,매장 내 광고/진열/점원,,,
J_18_02_016#5,10,관련 기사 및 뉴스,,,
J_18_02_016#5,11,인터넷 후기/리뷰,,,
J_18_02_016#5,12,주변 사람의 추천,,,
J_18_02_016#5,98,기타,,,
J_18_02_016#5,99,없음,,,
J_18_02_016#6,1,지상파채널 TV광고,,,
J_18_02_016#6,2,케이블/종편채널 TV광고,,,
J_18_02_016#6,3,TV VOD 광고,,,
J_18_02_016#6,4,라디오 광고,,,
J_18_02_016#6,5,신문 광고,,,
J_18_02_016#6,6,잡지 광고,,,
J_18_02_016#6,7,인터넷/모바일 광고,,,
J_18_02_016#6,8,옥외/대중교통 광고,,,
J_18_02_016#6,9,매장 내 광고/진열/점원,,,
J_18_02_016#6,10,관련 기사 및 뉴스,,,
J_18_02_016#6,11,인터넷 후기/리뷰,,,
J_18_02_016#6,12,주변 사람의 추천,,,
J_18_02_016#6,98,기타,,,
J_18_02_016#6,99,없음,,,
J_18_02_016#7,1,지상파채널 TV광고,,,
J_18_02_016#7,2,케이블/종편채널 TV광고,,,
J_18_02_016#7,3,TV VOD 광고,,,
J_18_02_016#7,4,라디오 광고,,,
J_18_02_016#7,5,신문 광고,,,
J_18_02_016#7,6,잡지 광고,,,
J_18_02_016#7,7,인터넷/모바일 광고,,,
J_18_02_016#7,8,옥외/대중교통 광고,,,
J_18_02_016#7,9,매장 내 광고/진열/점원,,,
J_18_02_016#7,10,관련 기사 및 뉴스,,,
J_18_02_016#7,11,인터넷 후기/리뷰,,,
J_18_02_016#7,12,주변 사람의 추천,,,
J_18_02_016#7,98,기타,,,
J_18_02_016#7,99,없음,,,
J_18_02_016#8,1,지상파채널 TV광고,,,
J_18_02_016#8,2,케이블/종편채널 TV광고,,,
J_18_02_016#8,3,TV VOD 광고,,,
J_18_02_016#8,4,라디오 광고,,,
J_18_02_016#8,5,신문 광고,,,
J_18_02_016#8,6,잡지 광고,,,
J_18_02_016#8,7,인터넷/모바일 광고,,,
J_18_02_016#8,8,옥외/대중교통 광고,,,
J_18_02_016#8,9,매장 내 광고/진열/점원,,,
J_18_02_016#8,10,관련 기사 및 뉴스,,,
J_18_02_016#8,11,인터넷 후기/리뷰,,,
J_18_02_016#8,12,주변 사람의 추천,,,
J_18_02_016#8,98,기타,,,
J_18_02_016#8,99,없음,,,
J_18_02_016#9,1,지상파채널 TV광고,,,
J_18_02_016#9,2,케이블/종편채널 TV광고,,,
J_18_02_016#9,3,TV VOD 광고,,,
J_18_02_016#9,4,라디오 광고,,,
J_18_02_016#9,5,신문 광고,,,
J_18_02_016#9,6,잡지 광고,,,
J_18_02_016#9,7,인터넷/모바일 광고,,,
J_18_02_016#9,8,옥외/대중교통 광고,,,
J_18_02_016#9,9,매장 내 광고/진열/점원,,,
J_18_02_016#9,10,관련 기사 및 뉴스,,,
J_18_02_016#9,11,인터넷 후기/리뷰,,,
J_18_02_016#9,12,주변 사람의 추천,,,
J_18_02_016#9,98,기타,,,
J_18_02_016#9,99,없음,,,
J_18_02_016#10,1,지상파채널 TV광고,,,
J_18_02_016#10,2,케이블/종편채널 TV광고,,,
J_18_02_016#10,3,TV VOD 광고,,,
J_18_02_016#10,4,라디오 광고,,,
J_18_02_016#10,5,신문 광고,,,
J_18_02_016#10,6,잡지 광고,,,
J_18_02_016#10,7,인터넷/모바일 광고,,,
J_18_02_016#10,8,옥외/대중교통 광고,,,
J_18_02_016#10,9,매장 내 광고/진열/점원,,,
J_18_02_016#10,10,관련 기사 및 뉴스,,,
J_18_02_016#10,11,인터넷 후기/리뷰,,,
J_18_02_016#10,12,주변 사람의 추천,,,
J_18_02_016#10,98,기타,,,
J_18_02_016#10,99,없음,,,
J_18_02_016#11,1,지상파채널 TV광고,,,
J_18_02_016#11,2,케이블/종편채널 TV광고,,,
J_18_02_016#11,3,TV VOD 광고,,,
J_18_02_016#11,4,라디오 광고,,,
J_18_02_016#11,5,신문 광고,,,
J_18_02_016#11,6,잡지 광고,,,
J_18_02_016#11,7,인터넷/모바일 광고,,,
J_18_02_016#11,8,옥외/대중교통 광고,,,
J_18_02_016#11,9,매장 내 광고/진열/점원,,,
J_18_02_016#11,10,관련 기사 및 뉴스,,,
J_18_02_016#11,11,인터넷 후기/리뷰,,,
J_18_02_016#11,12,주변 사람의 추천,,,
J_18_02_016#11,98,기타,,,
J_18_02_016#11,99,없음,,,
J_18_02_016#12,1,지상파채널 TV광고,,,
J_18_02_016#12,2,케이블/종편채널 TV광고,,,
J_18_02_016#12,3,TV VOD 광고,,,
J_18_02_016#12,4,라디오 광고,,,
J_18_02_016#12,5,신문 광고,,,
J_18_02_016#12,6,잡지 광고,,,
J_18_02_016#12,7,인터넷/모바일 광고,,,
J_18_02_016#12,8,옥외/대중교통 광고,,,
J_18_02_016#12,9,매장 내 광고/진열/점원,,,
J_18_02_016#12,10,관련 기사 및 뉴스,,,
J_18_02_016#12,11,인터넷 후기/리뷰,,,
J_18_02_016#12,12,주변 사람의 추천,,,
J_18_02_016#12,98,기타,,,
J_18_02_016#12,99,없음,,,
J_18_02_016#13,1,지상파채널 TV광고,,,
J_18_02_016#13,2,케이블/종편채널 TV광고,,,
J_18_02_016#13,3,TV VOD 광고,,,
J_18_02_016#13,4,라디오 광고,,,
J_18_02_016#13,5,신문 광고,,,
J_18_02_016#13,6,잡지 광고,,,
J_18_02_016#13,7,인터넷/모바일 광고,,,
J_18_02_016#13,8,옥외/대중교통 광고,,,
J_18_02_016#13,9,매장 내 광고/진열/점원,,,
J_18_02_016#13,10,관련 기사 및 뉴스,,,
J_18_02_016#13,11,인터넷 후기/리뷰,,,
J_18_02_016#13,12,주변 사람의 추천,,,
J_18_02_016#13,98,기타,,,
J_18_02_016#13,99,없음,,,
J_18_02_018#1,1,지상파채널 TV광고,,,
J_18_02_018#1,2,케이블/종편채널 TV광고,,,
J_18_02_018#1,3,TV VOD 광고,,,
J_18_02_018#1,4,라디오 광고,,,
J_18_02_018#1,5,신문 광고,,,
J_18_02_018#1,6,잡지 광고,,,
J_18_02_018#1,7,인터넷/모바일 광고,,,
J_18_02_018#1,8,옥외/대중교통 광고,,,
J_18_02_018#1,9,매장 내 광고/진열/점원,,,
J_18_02_018#1,10,관련 기사 및 뉴스,,,
J_18_02_018#1,11,인터넷 후기/리뷰,,,
J_18_02_018#1,12,주변 사람의 추천,,,
J_18_02_018#1,98,기타,,,
J_18_02_018#1,99,없음,,,
J_18_02_018#2,1,지상파채널 TV광고,,,
J_18_02_018#2,2,케이블/종편채널 TV광고,,,
J_18_02_018#2,3,TV VOD 광고,,,
J_18_02_018#2,4,라디오 광고,,,
J_18_02_018#2,5,신문 광고,,,
J_18_02_018#2,6,잡지 광고,,,
J_18_02_018#2,7,인터넷/모바일 광고,,,
J_18_02_018#2,8,옥외/대중교통 광고,,,
J_18_02_018#2,9,매장 내 광고/진열/점원,,,
J_18_02_018#2,10,관련 기사 및 뉴스,,,
J_18_02_018#2,11,인터넷 후기/리뷰,,,
J_18_02_018#2,12,주변 사람의 추천,,,
J_18_02_018#2,98,기타,,,
J_18_02_018#2,99,없음,,,
J_18_02_018#3,1,지상파채널 TV광고,,,
J_18_02_018#3,2,케이블/종편채널 TV광고,,,
J_18_02_018#3,3,TV VOD 광고,,,
J_18_02_018#3,4,라디오 광고,,,
J_18_02_018#3,5,신문 광고,,,
J_18_02_018#3,6,잡지 광고,,,
J_18_02_018#3,7,인터넷/모바일 광고,,,
J_18_02_018#3,8,옥외/대중교통 광고,,,
J_18_02_018#3,9,매장 내 광고/진열/점원,,,
J_18_02_018#3,10,관련 기사 및 뉴스,,,
J_18_02_018#3,11,인터넷 후기/리뷰,,,
J_18_02_018#3,12,주변 사람의 추천,,,
J_18_02_018#3,98,기타,,,
J_18_02_018#3,99,없음,,,
J_18_02_018#4,1,지상파채널 TV광고,,,
J_18_02_018#4,2,케이블/종편채널 TV광고,,,
J_18_02_018#4,3,TV VOD 광고,,,
J_18_02_018#4,4,라디오 광고,,,
J_18_02_018#4,5,신문 광고,,,
J_18_02_018#4,6,잡지 광고,,,
J_18_02_018#4,7,인터넷/모바일 광고,,,
J_18_02_018#4,8,옥외/대중교통 광고,,,
J_18_02_018#4,9,매장 내 광고/진열/점원,,,
J_18_02_018#4,10,관련 기사 및 뉴스,,,
J_18_02_018#4,11,인터넷 후기/리뷰,,,
J_18_02_018#4,12,주변 사람의 추천,,,
J_18_02_018#4,98,기타,,,
J_18_02_018#4,99,없음,,,
J_18_02_018#5,1,지상파채널 TV광고,,,
J_18_02_018#5,2,케이블/종편채널 TV광고,,,
J_18_02_018#5,3,TV VOD 광고,,,
J_18_02_018#5,4,라디오 광고,,,
J_18_02_018#5,5,신문 광고,,,
J_18_02_018#5,6,잡지 광고,,,
J_18_02_018#5,7,인터넷/모바일 광고,,,
J_18_02_018#5,8,옥외/대중교통 광고,,,
J_18_02_018#5,9,매장 내 광고/진열/점원,,,
J_18_02_018#5,10,관련 기사 및 뉴스,,,
J_18_02_018#5,11,인터넷 후기/리뷰,,,
J_18_02_018#5,12,주변 사람의 추천,,,
J_18_02_018#5,98,기타,,,
J_18_02_018#5,99,없음,,,
J_18_02_018#6,1,지상파채널 TV광고,,,
J_18_02_018#6,2,케이블/종편채널 TV광고,,,
J_18_02_018#6,3,TV VOD 광고,,,
J_18_02_018#6,4,라디오 광고,,,
J_18_02_018#6,5,신문 광고,,,
J_18_02_018#6,6,잡지 광고,,,
J_18_02_018#6,7,인터넷/모바일 광고,,,
J_18_02_018#6,8,옥외/대중교통 광고,,,
J_18_02_018#6,9,매장 내 광고/진열/점원,,,
J_18_02_018#6,10,관련 기사 및 뉴스,,,
J_18_02_018#6,11,인터넷 후기/리뷰,,,
J_18_02_018#6,12,주변 사람의 추천,,,
J_18_02_018#6,98,기타,,,
J_18_02_018#6,99,없음,,,
J_18_02_018#7,1,지상파채널 TV광고,,,
J_18_02_018#7,2,케이블/종편채널 TV광고,,,
J_18_02_018#7,3,TV VOD 광고,,,
J_18_02_018#7,4,라디오 광고,,,
J_18_02_018#7,5,신문 광고,,,
J_18_02_018#7,6,잡지 광고,,,
J_18_02_018#7,7,인터넷/모바일 광고,,,
J_18_02_018#7,8,옥외/대중교통 광고,,,
J_18_02_018#7,9,매장 내 광고/진열/점원,,,
J_18_02_018#7,10,관련 기사 및 뉴스,,,
J_18_02_018#7,11,인터넷 후기/리뷰,,,
J_18_02_018#7,12,주변 사람의 추천,,,
J_18_02_018#7,98,기타,,,
J_18_02_018#7,99,없음,,,
J_18_02_018#8,1,지상파채널 TV광고,,,
J_18_02_018#8,2,케이블/종편채널 TV광고,,,
J_18_02_018#8,3,TV VOD 광고,,,
J_18_02_018#8,4,라디오 광고,,,
J_18_02_018#8,5,신문 광고,,,
J_18_02_018#8,6,잡지 광고,,,
J_18_02_018#8,7,인터넷/모바일 광고,,,
J_18_02_018#8,8,옥외/대중교통 광고,,,
J_18_02_018#8,9,매장 내 광고/진열/점원,,,
J_18_02_018#8,10,관련 기사 및 뉴스,,,
J_18_02_018#8,11,인터넷 후기/리뷰,,,
J_18_02_018#8,12,주변 사람의 추천,,,
J_18_02_018#8,98,기타,,,
J_18_02_018#8,99,없음,,,
